source,target,interaction_freq,last_interaction
107,1294,490,2023-06-13 00:00:00
107,1427,249,2023-06-10 00:00:00
107,1123,97,2023-11-02 00:00:00
107,1637,377,2023-04-10 00:00:00
107,1676,105,2023-03-15 00:00:00
107,1144,152,2023-01-13 00:00:00
107,1597,41,2023-07-08 00:00:00
107,992,229,2023-11-17 00:00:00
107,963,196,2023-10-12 00:00:00
107,934,81,2023-11-01 00:00:00
107,1877,56,2023-05-21 00:00:00
107,1288,64,2023-01-27 00:00:00
107,1042,445,2023-06-17 00:00:00
107,1538,322,2023-08-11 00:00:00
107,1706,331,2023-06-15 00:00:00
107,1393,330,2023-05-25 00:00:00
107,1189,388,2023-10-19 00:00:00
107,1668,29,2023-03-09 00:00:00
107,1146,475,2023-02-04 00:00:00
107,1535,84,2023-05-01 00:00:00
107,1296,48,2023-07-04 00:00:00
107,1109,498,2023-07-02 00:00:00
107,1033,174,2023-02-11 00:00:00
107,1186,280,2023-02-01 00:00:00
107,939,329,2023-07-22 00:00:00
107,1356,356,2023-03-21 00:00:00
107,1599,281,2023-02-15 00:00:00
107,1901,417,2023-04-17 00:00:00
107,1277,60,2023-05-14 00:00:00
107,1841,117,2023-05-03 00:00:00
107,1312,350,2023-10-13 00:00:00
107,1590,13,2023-01-27 00:00:00
107,1214,116,2023-09-03 00:00:00
107,1075,113,2023-04-30 00:00:00
107,1880,487,2023-03-20 00:00:00
107,1378,489,2023-03-12 00:00:00
107,1446,253,2023-01-13 00:00:00
107,1131,103,2023-10-29 00:00:00
107,1304,19,2023-04-17 00:00:00
107,1821,204,2023-04-19 00:00:00
107,1683,78,2023-10-02 00:00:00
107,1513,382,2023-11-15 00:00:00
107,1603,101,2023-06-17 00:00:00
107,1623,460,2023-05-14 00:00:00
107,1142,202,2023-03-03 00:00:00
107,1844,334,2023-05-27 00:00:00
107,1456,229,2023-11-05 00:00:00
107,1824,496,2023-11-30 00:00:00
107,1273,344,2023-09-20 00:00:00
107,1120,395,2023-07-27 00:00:00
107,1462,105,2023-04-05 00:00:00
107,1284,346,2023-04-20 00:00:00
107,1379,28,2023-11-28 00:00:00
107,1576,321,2023-04-28 00:00:00
107,1076,7,2023-04-21 00:00:00
107,1359,425,2023-04-03 00:00:00
107,1160,369,2023-06-17 00:00:00
107,906,472,2023-09-09 00:00:00
107,1445,246,2023-10-15 00:00:00
107,951,306,2023-05-27 00:00:00
107,1661,439,2023-01-06 00:00:00
107,1382,485,2023-05-21 00:00:00
107,1282,477,2023-01-01 00:00:00
107,1324,156,2023-08-16 00:00:00
107,1691,50,2023-01-28 00:00:00
107,1606,380,2023-07-10 00:00:00
107,1113,39,2023-05-24 00:00:00
107,1416,12,2023-06-02 00:00:00
107,1335,395,2023-01-18 00:00:00
107,1159,155,2023-03-14 00:00:00
107,1738,135,2023-08-22 00:00:00
107,1047,477,2023-04-15 00:00:00
107,1902,62,2023-11-22 00:00:00
107,1375,406,2023-01-16 00:00:00
107,1611,58,2023-02-14 00:00:00
107,1272,356,2023-10-13 00:00:00
107,1715,348,2023-07-13 00:00:00
107,1616,426,2023-08-27 00:00:00
107,1048,499,2023-01-07 00:00:00
107,1911,13,2023-12-10 00:00:00
107,1879,230,2023-01-01 00:00:00
107,1798,333,2023-01-23 00:00:00
107,902,367,2023-01-25 00:00:00
107,966,189,2023-08-22 00:00:00
107,982,421,2023-08-30 00:00:00
107,1209,206,2023-07-10 00:00:00
107,1257,76,2023-12-11 00:00:00
107,1767,346,2023-10-05 00:00:00
107,1338,45,2023-11-05 00:00:00
107,1712,331,2023-08-27 00:00:00
107,1500,231,2023-10-04 00:00:00
107,1634,442,2023-12-15 00:00:00
107,1029,176,2023-09-17 00:00:00
107,1205,471,2023-11-17 00:00:00
107,1722,75,2023-11-03 00:00:00
107,1333,436,2023-10-21 00:00:00
107,1468,72,2023-04-16 00:00:00
107,1410,379,2023-04-27 00:00:00
107,1866,351,2023-12-30 00:00:00
107,1655,251,2023-03-01 00:00:00
107,1895,268,2023-12-03 00:00:00
107,1601,420,2023-07-21 00:00:00
107,1764,180,2023-07-28 00:00:00
107,1519,330,2023-08-21 00:00:00
107,1267,458,2023-09-16 00:00:00
107,1628,254,2023-03-15 00:00:00
107,1292,124,2023-07-27 00:00:00
107,1339,16,2023-06-01 00:00:00
107,1827,62,2023-04-17 00:00:00
107,1805,96,2023-12-15 00:00:00
107,1618,306,2023-06-03 00:00:00
107,1271,156,2023-08-08 00:00:00
107,1330,318,2023-10-29 00:00:00
107,1744,326,2023-11-11 00:00:00
107,1845,348,2023-09-09 00:00:00
107,1572,17,2023-09-13 00:00:00
107,1406,395,2023-02-20 00:00:00
107,1261,217,2023-12-19 00:00:00
107,484,301,2023-11-14 00:00:00
107,1710,195,2023-01-20 00:00:00
107,938,389,2023-02-14 00:00:00
107,1314,244,2023-05-10 00:00:00
107,1310,279,2023-02-17 00:00:00
107,1563,233,2023-07-14 00:00:00
107,1543,241,2023-01-18 00:00:00
107,1177,283,2023-12-27 00:00:00
107,1694,438,2023-08-20 00:00:00
107,1831,111,2023-11-11 00:00:00
107,1565,66,2023-10-31 00:00:00
107,1671,442,2023-12-12 00:00:00
107,1010,479,2023-09-17 00:00:00
107,1289,335,2023-01-25 00:00:00
107,1720,308,2023-06-19 00:00:00
107,1102,23,2023-06-04 00:00:00
107,1893,94,2023-04-25 00:00:00
107,1677,52,2023-03-26 00:00:00
107,1665,72,2023-03-09 00:00:00
107,1426,279,2023-02-24 00:00:00
107,1017,215,2023-08-31 00:00:00
107,1504,224,2023-10-13 00:00:00
107,1319,450,2023-12-07 00:00:00
107,1770,206,2023-09-17 00:00:00
107,1484,229,2023-12-04 00:00:00
107,1269,286,2023-05-15 00:00:00
107,1531,498,2023-12-03 00:00:00
107,1614,119,2023-04-14 00:00:00
107,1769,69,2023-12-26 00:00:00
107,901,201,2023-01-06 00:00:00
107,1548,191,2023-01-31 00:00:00
107,1709,58,2023-09-26 00:00:00
107,1204,411,2023-04-20 00:00:00
107,1439,51,2023-03-30 00:00:00
107,1737,85,2023-05-07 00:00:00
107,1198,321,2023-07-31 00:00:00
107,1350,15,2023-04-09 00:00:00
107,1036,344,2023-07-11 00:00:00
107,1574,384,2023-03-07 00:00:00
107,1493,487,2023-09-18 00:00:00
107,1733,456,2023-07-28 00:00:00
107,637,396,2023-02-08 00:00:00
107,1503,21,2023-07-09 00:00:00
107,1134,143,2023-07-21 00:00:00
107,1227,262,2023-09-07 00:00:00
107,1843,198,2023-12-19 00:00:00
107,1396,500,2023-06-25 00:00:00
107,1756,266,2023-12-13 00:00:00
107,1742,136,2023-11-03 00:00:00
107,1649,218,2023-12-09 00:00:00
107,1049,165,2023-04-15 00:00:00
107,1534,409,2023-08-25 00:00:00
107,1452,106,2023-11-03 00:00:00
107,1411,94,2023-11-28 00:00:00
107,1470,201,2023-09-05 00:00:00
107,1591,478,2023-10-18 00:00:00
107,1550,236,2023-10-03 00:00:00
107,1639,131,2023-11-07 00:00:00
107,1598,37,2023-05-10 00:00:00
107,1201,137,2023-01-27 00:00:00
107,1225,219,2023-11-18 00:00:00
107,1830,72,2023-04-03 00:00:00
107,1525,390,2023-01-28 00:00:00
107,538,284,2023-10-27 00:00:00
107,1453,499,2023-05-19 00:00:00
107,1889,114,2023-05-04 00:00:00
107,1499,236,2023-11-09 00:00:00
107,1293,85,2023-03-30 00:00:00
107,1006,144,2023-02-24 00:00:00
107,1056,435,2023-07-17 00:00:00
107,1865,229,2023-04-20 00:00:00
107,1303,12,2023-10-05 00:00:00
107,1128,311,2023-04-16 00:00:00
107,1001,308,2023-12-24 00:00:00
107,1514,128,2023-05-29 00:00:00
107,1413,492,2023-01-13 00:00:00
107,1523,358,2023-02-03 00:00:00
107,1729,252,2023-08-12 00:00:00
107,1451,371,2023-08-17 00:00:00
107,1103,246,2023-03-22 00:00:00
107,1653,440,2023-08-12 00:00:00
107,1118,143,2023-04-06 00:00:00
107,983,138,2023-04-02 00:00:00
107,1275,399,2023-08-25 00:00:00
107,1482,284,2023-07-08 00:00:00
107,917,167,2023-03-29 00:00:00
107,1785,393,2023-05-20 00:00:00
107,941,233,2023-03-31 00:00:00
107,1009,364,2023-02-26 00:00:00
107,1807,372,2023-07-26 00:00:00
107,1221,456,2023-09-26 00:00:00
107,1237,86,2023-09-15 00:00:00
107,1647,106,2023-02-07 00:00:00
107,1051,196,2023-07-12 00:00:00
107,1699,154,2023-07-11 00:00:00
107,1660,13,2023-06-11 00:00:00
107,1541,385,2023-03-17 00:00:00
107,936,460,2023-11-24 00:00:00
107,1320,473,2023-02-21 00:00:00
107,1365,35,2023-06-30 00:00:00
107,967,170,2023-04-10 00:00:00
107,1544,172,2023-11-10 00:00:00
107,1441,236,2023-06-27 00:00:00
107,1351,27,2023-09-22 00:00:00
107,1155,260,2023-02-04 00:00:00
107,1315,214,2023-03-19 00:00:00
107,1553,474,2023-12-11 00:00:00
107,994,499,2023-07-27 00:00:00
107,1398,27,2023-10-30 00:00:00
107,1851,154,2023-05-12 00:00:00
107,1494,433,2023-04-23 00:00:00
107,1061,451,2023-05-08 00:00:00
107,428,238,2023-03-20 00:00:00
107,1229,358,2023-10-05 00:00:00
107,1702,212,2023-07-24 00:00:00
107,1465,215,2023-10-18 00:00:00
107,1812,475,2023-01-30 00:00:00
107,348,243,2023-01-16 00:00:00
107,1736,121,2023-09-07 00:00:00
107,1394,173,2023-03-23 00:00:00
107,1240,307,2023-06-17 00:00:00
107,1644,52,2023-02-12 00:00:00
107,1022,150,2023-07-07 00:00:00
107,1178,342,2023-06-17 00:00:00
107,1751,31,2023-10-28 00:00:00
107,1810,77,2023-02-07 00:00:00
107,1461,336,2023-01-18 00:00:00
107,1369,187,2023-03-22 00:00:00
107,1434,201,2023-04-09 00:00:00
107,1564,177,2023-02-03 00:00:00
107,1659,26,2023-01-17 00:00:00
107,1000,402,2023-12-30 00:00:00
107,1474,442,2023-06-15 00:00:00
107,1723,446,2023-03-26 00:00:00
107,981,201,2023-09-28 00:00:00
107,933,395,2023-01-21 00:00:00
107,1318,276,2023-08-22 00:00:00
107,1773,23,2023-05-26 00:00:00
107,1032,437,2023-01-20 00:00:00
107,1512,343,2023-10-24 00:00:00
107,920,25,2023-02-08 00:00:00
107,1635,482,2023-08-02 00:00:00
107,1521,91,2023-10-07 00:00:00
107,903,83,2023-08-07 00:00:00
107,995,489,2023-05-03 00:00:00
107,1239,33,2023-03-25 00:00:00
107,1258,246,2023-11-20 00:00:00
107,1457,98,2023-11-14 00:00:00
107,1226,397,2023-10-28 00:00:00
107,1125,199,2023-06-14 00:00:00
107,1130,102,2023-01-22 00:00:00
107,1909,293,2023-07-01 00:00:00
107,1545,213,2023-01-04 00:00:00
107,1878,44,2023-03-10 00:00:00
107,1052,175,2023-07-30 00:00:00
107,1136,209,2023-01-12 00:00:00
107,1464,365,2023-02-17 00:00:00
107,1850,49,2023-05-16 00:00:00
107,1781,119,2023-01-26 00:00:00
107,1580,468,2023-02-10 00:00:00
107,913,380,2023-01-27 00:00:00
107,1567,22,2023-08-29 00:00:00
107,1121,378,2023-12-16 00:00:00
107,1885,296,2023-04-07 00:00:00
107,1867,253,2023-10-08 00:00:00
107,1154,150,2023-06-26 00:00:00
107,651,417,2023-11-25 00:00:00
107,972,375,2023-02-06 00:00:00
107,1388,141,2023-08-16 00:00:00
107,1811,340,2023-04-14 00:00:00
107,1650,130,2023-01-02 00:00:00
107,1818,384,2023-08-23 00:00:00
107,1656,57,2023-05-28 00:00:00
107,1852,73,2023-05-26 00:00:00
107,1585,144,2023-04-01 00:00:00
107,1822,219,2023-01-08 00:00:00
107,1286,139,2023-03-24 00:00:00
107,1392,57,2023-05-18 00:00:00
107,1358,140,2023-12-04 00:00:00
107,1475,472,2023-04-04 00:00:00
107,1280,301,2023-04-13 00:00:00
107,1321,195,2023-08-30 00:00:00
107,1283,320,2023-04-11 00:00:00
107,1861,112,2023-07-09 00:00:00
107,1772,50,2023-01-19 00:00:00
107,1255,132,2023-01-06 00:00:00
107,1278,52,2023-02-15 00:00:00
107,1578,219,2023-12-23 00:00:00
107,1316,386,2023-08-20 00:00:00
107,919,379,2023-02-19 00:00:00
107,1179,17,2023-03-02 00:00:00
107,1141,222,2023-03-20 00:00:00
107,1401,366,2023-10-12 00:00:00
107,1561,291,2023-04-21 00:00:00
107,1891,279,2023-02-07 00:00:00
107,1696,280,2023-02-11 00:00:00
107,1062,378,2023-06-14 00:00:00
107,1480,30,2023-11-19 00:00:00
107,1309,59,2023-09-16 00:00:00
107,1409,296,2023-10-04 00:00:00
107,1015,257,2023-11-15 00:00:00
107,984,161,2023-07-14 00:00:00
107,1863,241,2023-01-21 00:00:00
107,1077,260,2023-08-11 00:00:00
107,1803,165,2023-07-09 00:00:00
107,1507,211,2023-11-05 00:00:00
107,1592,403,2023-01-09 00:00:00
107,1327,476,2023-03-04 00:00:00
107,1556,91,2023-10-08 00:00:00
107,1847,271,2023-11-28 00:00:00
107,977,152,2023-03-29 00:00:00
107,1306,268,2023-10-20 00:00:00
107,1421,32,2023-12-11 00:00:00
107,1700,20,2023-05-29 00:00:00
107,1825,107,2023-07-01 00:00:00
107,1110,348,2023-04-12 00:00:00
107,1624,237,2023-09-14 00:00:00
107,1463,172,2023-08-01 00:00:00
107,1405,126,2023-12-19 00:00:00
107,931,204,2023-09-29 00:00:00
107,1763,430,2023-01-14 00:00:00
107,1281,418,2023-03-22 00:00:00
107,1894,293,2023-02-25 00:00:00
107,1182,249,2023-11-17 00:00:00
107,1188,412,2023-05-29 00:00:00
107,1673,294,2023-07-12 00:00:00
107,1012,329,2023-11-06 00:00:00
107,606,389,2023-11-04 00:00:00
107,1140,11,2023-09-14 00:00:00
107,1450,455,2023-06-08 00:00:00
107,1728,489,2023-03-31 00:00:00
107,1234,151,2023-03-14 00:00:00
107,1373,207,2023-10-16 00:00:00
107,1454,287,2023-01-29 00:00:00
107,1906,483,2023-04-27 00:00:00
107,1577,333,2023-05-05 00:00:00
107,1774,460,2023-06-26 00:00:00
107,922,391,2023-07-03 00:00:00
107,1778,339,2023-05-17 00:00:00
107,1171,452,2023-03-16 00:00:00
107,956,129,2023-04-09 00:00:00
107,1308,323,2023-11-07 00:00:00
107,1725,480,2023-09-26 00:00:00
107,1196,56,2023-08-28 00:00:00
107,1666,105,2023-03-26 00:00:00
107,1780,348,2023-02-22 00:00:00
107,1633,254,2023-10-07 00:00:00
107,1429,129,2023-02-22 00:00:00
107,1165,380,2023-09-13 00:00:00
107,1860,450,2023-09-09 00:00:00
107,1104,53,2023-11-18 00:00:00
107,1035,349,2023-03-02 00:00:00
107,1161,398,2023-06-21 00:00:00
107,1217,268,2023-11-30 00:00:00
107,1640,235,2023-01-19 00:00:00
107,601,357,2023-05-18 00:00:00
107,973,434,2023-05-18 00:00:00
107,1873,390,2023-06-22 00:00:00
107,580,190,2023-02-22 00:00:00
107,1748,364,2023-07-20 00:00:00
107,1019,137,2023-03-18 00:00:00
107,1371,206,2023-03-25 00:00:00
107,1646,286,2023-08-08 00:00:00
107,1908,443,2023-10-26 00:00:00
107,1806,260,2023-08-01 00:00:00
107,1046,408,2023-06-12 00:00:00
107,1586,404,2023-12-31 00:00:00
107,976,270,2023-04-22 00:00:00
107,1595,311,2023-03-15 00:00:00
107,1892,251,2023-03-23 00:00:00
107,1875,167,2023-03-14 00:00:00
107,1325,235,2023-12-18 00:00:00
107,928,475,2023-10-17 00:00:00
107,1672,110,2023-07-30 00:00:00
107,1030,337,2023-10-27 00:00:00
107,1828,310,2023-10-26 00:00:00
107,1357,225,2023-01-02 00:00:00
107,1533,488,2023-10-13 00:00:00
107,1674,204,2023-01-28 00:00:00
107,1758,281,2023-04-07 00:00:00
107,363,251,2023-11-07 00:00:00
107,1311,122,2023-11-23 00:00:00
107,1259,274,2023-07-21 00:00:00
107,1745,331,2023-02-11 00:00:00
107,1299,418,2023-10-21 00:00:00
107,1790,330,2023-10-23 00:00:00
107,1817,304,2023-09-13 00:00:00
107,1148,81,2023-03-02 00:00:00
107,1776,58,2023-07-15 00:00:00
107,1808,207,2023-02-23 00:00:00
107,910,173,2023-04-17 00:00:00
107,1093,449,2023-12-07 00:00:00
107,1440,416,2023-06-04 00:00:00
107,1407,66,2023-01-09 00:00:00
107,1681,434,2023-07-07 00:00:00
107,1091,1,2023-04-20 00:00:00
107,1704,299,2023-09-12 00:00:00
107,971,422,2023-01-09 00:00:00
107,1050,218,2023-07-03 00:00:00
107,1203,133,2023-02-08 00:00:00
107,948,254,2023-05-23 00:00:00
107,1862,32,2023-08-15 00:00:00
107,1526,90,2023-02-28 00:00:00
107,1779,255,2023-01-16 00:00:00
107,912,302,2023-09-06 00:00:00
107,1684,324,2023-12-23 00:00:00
107,1568,139,2023-10-21 00:00:00
107,1106,421,2023-09-12 00:00:00
107,1127,332,2023-02-03 00:00:00
107,1090,102,2023-08-26 00:00:00
107,1732,77,2023-04-21 00:00:00
107,1174,484,2023-02-12 00:00:00
107,1678,476,2023-07-24 00:00:00
107,1874,23,2023-10-29 00:00:00
107,1602,371,2023-07-13 00:00:00
107,1887,480,2023-11-10 00:00:00
107,1667,174,2023-02-22 00:00:00
107,1069,295,2023-02-04 00:00:00
107,1546,471,2023-05-11 00:00:00
107,1197,358,2023-10-25 00:00:00
107,1223,211,2023-01-26 00:00:00
107,1626,443,2023-07-06 00:00:00
107,970,93,2023-08-20 00:00:00
107,1775,467,2023-09-15 00:00:00
107,1082,406,2023-05-15 00:00:00
107,1458,284,2023-06-29 00:00:00
107,1152,499,2023-11-22 00:00:00
107,1058,367,2023-07-22 00:00:00
107,1552,226,2023-08-31 00:00:00
107,1481,432,2023-08-06 00:00:00
107,517,247,2023-10-24 00:00:00
107,420,331,2023-12-04 00:00:00
107,1397,302,2023-09-19 00:00:00
107,998,100,2023-06-11 00:00:00
107,376,200,2023-08-05 00:00:00
107,1268,498,2023-03-02 00:00:00
107,1254,461,2023-06-25 00:00:00
107,1252,210,2023-05-21 00:00:00
107,1301,288,2023-12-31 00:00:00
107,961,168,2023-12-24 00:00:00
107,900,19,2023-05-13 00:00:00
107,1183,269,2023-05-04 00:00:00
107,1216,399,2023-09-17 00:00:00
107,1364,360,2023-04-01 00:00:00
107,1195,465,2023-06-27 00:00:00
107,1068,260,2023-11-10 00:00:00
107,940,18,2023-01-31 00:00:00
107,1170,465,2023-08-16 00:00:00
107,964,261,2023-10-25 00:00:00
107,1664,246,2023-03-30 00:00:00
107,1477,357,2023-02-22 00:00:00
107,1631,68,2023-02-06 00:00:00
107,1025,310,2023-04-07 00:00:00
107,1023,103,2023-10-14 00:00:00
107,1073,174,2023-05-03 00:00:00
107,1670,487,2023-01-18 00:00:00
107,1403,475,2023-07-08 00:00:00
107,1089,434,2023-04-10 00:00:00
107,1869,348,2023-10-14 00:00:00
107,1883,471,2023-12-31 00:00:00
107,1137,387,2023-11-08 00:00:00
107,1698,79,2023-12-07 00:00:00
107,1007,7,2023-12-04 00:00:00
107,1274,397,2023-07-17 00:00:00
107,1265,220,2023-05-18 00:00:00
107,1654,342,2023-01-08 00:00:00
107,1762,37,2023-11-15 00:00:00
107,1038,243,2023-04-21 00:00:00
107,1419,432,2023-01-13 00:00:00
107,1787,419,2023-09-30 00:00:00
107,1562,68,2023-03-06 00:00:00
107,1045,322,2023-12-13 00:00:00
107,1212,102,2023-04-13 00:00:00
107,1343,69,2023-09-24 00:00:00
107,1897,285,2023-05-13 00:00:00
107,1168,237,2023-02-22 00:00:00
107,989,319,2023-11-04 00:00:00
107,1490,393,2023-06-10 00:00:00
107,1241,132,2023-11-16 00:00:00
107,1858,360,2023-04-04 00:00:00
107,1905,22,2023-08-09 00:00:00
107,974,407,2023-07-18 00:00:00
107,1829,390,2023-12-14 00:00:00
107,1143,35,2023-01-29 00:00:00
107,1220,58,2023-08-25 00:00:00
107,1244,360,2023-10-20 00:00:00
107,1476,260,2023-10-01 00:00:00
107,1088,323,2023-08-09 00:00:00
107,1247,296,2023-05-06 00:00:00
107,1422,76,2023-10-14 00:00:00
107,1138,451,2023-03-11 00:00:00
107,1708,20,2023-04-07 00:00:00
107,1501,292,2023-03-30 00:00:00
107,1856,481,2023-11-11 00:00:00
107,1363,334,2023-07-03 00:00:00
107,1276,82,2023-05-19 00:00:00
107,171,94,2023-04-01 00:00:00
107,1657,378,2023-09-28 00:00:00
107,965,87,2023-02-03 00:00:00
107,1904,113,2023-11-21 00:00:00
107,1169,154,2023-07-16 00:00:00
107,1111,19,2023-07-31 00:00:00
107,1555,161,2023-05-20 00:00:00
107,1218,417,2023-03-01 00:00:00
107,1245,3,2023-09-03 00:00:00
107,1840,451,2023-05-22 00:00:00
107,1193,416,2023-11-03 00:00:00
107,1679,244,2023-08-02 00:00:00
107,1349,55,2023-08-05 00:00:00
107,1658,233,2023-03-27 00:00:00
107,1368,398,2023-06-03 00:00:00
107,979,305,2023-05-18 00:00:00
107,1853,499,2023-03-06 00:00:00
107,1116,126,2023-05-21 00:00:00
107,986,6,2023-01-07 00:00:00
107,389,35,2023-09-02 00:00:00
107,1037,74,2023-08-25 00:00:00
107,1527,338,2023-03-17 00:00:00
107,1263,153,2023-12-22 00:00:00
107,1164,495,2023-06-23 00:00:00
107,1747,369,2023-11-04 00:00:00
107,1013,292,2023-08-20 00:00:00
107,58,63,2023-05-07 00:00:00
107,1300,149,2023-06-02 00:00:00
107,935,265,2023-10-22 00:00:00
107,1151,482,2023-12-24 00:00:00
107,1443,44,2023-08-31 00:00:00
107,1384,230,2023-11-12 00:00:00
107,1788,210,2023-07-29 00:00:00
107,1031,100,2023-04-18 00:00:00
107,1517,261,2023-01-01 00:00:00
107,414,196,2023-07-21 00:00:00
107,1087,310,2023-08-28 00:00:00
107,990,250,2023-01-22 00:00:00
107,1249,45,2023-11-28 00:00:00
107,1008,82,2023-04-25 00:00:00
107,1162,65,2023-07-19 00:00:00
107,943,269,2023-09-02 00:00:00
107,1313,223,2023-02-09 00:00:00
107,1095,14,2023-07-26 00:00:00
107,909,158,2023-04-18 00:00:00
107,1575,202,2023-09-21 00:00:00
107,1848,283,2023-03-17 00:00:00
107,1208,346,2023-11-04 00:00:00
107,1105,150,2023-07-03 00:00:00
107,1053,282,2023-05-15 00:00:00
107,1417,270,2023-12-07 00:00:00
107,1910,274,2023-09-30 00:00:00
107,907,108,2023-03-02 00:00:00
107,962,328,2023-04-11 00:00:00
107,937,190,2023-11-08 00:00:00
107,1264,418,2023-05-05 00:00:00
107,985,469,2023-02-13 00:00:00
107,1372,256,2023-02-10 00:00:00
107,1084,484,2023-11-14 00:00:00
107,1385,455,2023-12-16 00:00:00
107,1607,251,2023-08-24 00:00:00
107,1855,206,2023-08-07 00:00:00
107,1016,376,2023-10-26 00:00:00
107,1641,43,2023-10-03 00:00:00
107,1896,182,2023-09-21 00:00:00
107,1784,488,2023-02-02 00:00:00
107,1797,329,2023-07-14 00:00:00
107,1253,310,2023-03-26 00:00:00
107,1071,174,2023-04-16 00:00:00
107,1455,233,2023-02-21 00:00:00
107,1739,368,2023-07-28 00:00:00
107,1642,82,2023-07-17 00:00:00
107,950,248,2023-04-27 00:00:00
107,1854,154,2023-08-21 00:00:00
107,1063,490,2023-05-29 00:00:00
107,1002,266,2023-06-05 00:00:00
107,1055,358,2023-03-27 00:00:00
107,1759,493,2023-03-29 00:00:00
107,1701,263,2023-07-07 00:00:00
107,1749,409,2023-10-10 00:00:00
107,1233,364,2023-06-19 00:00:00
107,1594,275,2023-08-16 00:00:00
107,1150,179,2023-07-28 00:00:00
107,1726,247,2023-07-24 00:00:00
107,1711,91,2023-11-12 00:00:00
107,1755,245,2023-10-23 00:00:00
107,1651,340,2023-05-11 00:00:00
107,1713,350,2023-03-05 00:00:00
107,1354,454,2023-10-20 00:00:00
107,969,47,2023-09-05 00:00:00
107,1792,405,2023-05-26 00:00:00
107,1486,310,2023-02-23 00:00:00
107,1387,434,2023-01-11 00:00:00
107,1697,64,2023-07-22 00:00:00
107,1362,284,2023-01-13 00:00:00
107,1065,50,2023-07-16 00:00:00
107,1498,10,2023-06-09 00:00:00
107,1890,146,2023-08-19 00:00:00
107,1157,396,2023-02-06 00:00:00
107,1506,187,2023-04-07 00:00:00
107,1814,181,2023-08-22 00:00:00
107,1133,262,2023-06-19 00:00:00
107,987,161,2023-12-09 00:00:00
107,1295,156,2023-06-21 00:00:00
107,899,373,2023-11-23 00:00:00
107,1442,423,2023-07-15 00:00:00
107,649,351,2023-02-11 00:00:00
107,1731,290,2023-07-24 00:00:00
107,1034,101,2023-05-11 00:00:00
107,1297,297,2023-09-06 00:00:00
107,945,47,2023-10-20 00:00:00
107,1266,22,2023-08-13 00:00:00
107,1510,164,2023-01-11 00:00:00
107,1094,168,2023-04-29 00:00:00
107,1057,330,2023-07-07 00:00:00
107,1326,439,2023-09-07 00:00:00
107,1838,229,2023-01-09 00:00:00
107,1176,61,2023-12-01 00:00:00
107,1395,54,2023-03-04 00:00:00
107,1194,395,2023-01-22 00:00:00
107,1693,157,2023-05-06 00:00:00
107,1147,397,2023-04-03 00:00:00
107,1353,462,2023-06-02 00:00:00
107,1346,147,2023-01-29 00:00:00
107,1627,175,2023-06-23 00:00:00
107,1027,71,2023-08-21 00:00:00
107,1248,226,2023-06-03 00:00:00
107,904,158,2023-02-09 00:00:00
107,1224,48,2023-09-05 00:00:00
107,1270,320,2023-01-05 00:00:00
107,1383,485,2023-09-24 00:00:00
107,1690,418,2023-07-11 00:00:00
107,1262,424,2023-09-20 00:00:00
107,1558,83,2023-09-03 00:00:00
107,1430,222,2023-03-06 00:00:00
1684,2849,227,2023-06-10 00:00:00
